timestamp,is_working_hour,optimization_type,current_temp,indoor_temp,indoor_humidity,outdoor_temp,outdoor_humidity,optimal_temp,actual_energy,original_predicted_energy,optimized_energy,optimal_pmv,energy_savings,temp_change,ai_proposal
2024-11-20 20:40:00,False,保持,22.7655,22.983880783279986,77.11180811061035,8.941674776850856,60.097533103984375,22.7655,17.51,15.010711669921875,15.010711669921875,-0.3,0.0,0.0,
2024-11-20 20:50:00,False,保持,22.740000000000002,22.983880783279986,76.67881837881576,8.768244174851691,60.040399454173226,22.740000000000002,15.33825,18.146282196044922,18.146282196044922,-0.31,0.0,0.0,
2024-11-20 21:00:00,False,保持,22.7085,22.983880783279986,76.12382491243851,8.768244174851691,59.9672172216592,22.7085,16.842278,20.97747802734375,20.97747802734375,-0.31,0.0,0.0,
2024-11-20 21:10:00,False,保持,22.702,22.983880783279986,75.52417849986965,8.941674776850856,59.909441578869306,22.702,17.560528,23.214506149291992,23.214506149291992,-0.32,0.0,0.0,
2024-11-20 21:20:00,False,保持,22.65025,22.983880783279986,74.99151418031056,8.768244174851691,59.84845721295156,22.65025,17.771376,22.776954650878906,22.776954650878906,-0.34,0.0,0.0,
2024-11-20 21:30:00,False,保持,22.56225,22.983935755637503,74.51386971984279,8.854959798245346,59.77784171058663,22.56225,17.700777,23.782455444335938,23.782455444335938,-0.37,0.0,0.0,
2024-11-20 21:40:00,False,保持,22.6009,22.989486598821518,74.10719476369094,8.638171062155283,59.714931365732625,22.6009,17.585083,21.079057693481445,21.079057693481445,-0.35,0.0,0.0,
2024-11-20 21:50:00,False,保持,22.6311,22.99880217835563,73.7435792151935,8.508097949458874,59.64945180719771,22.6311,17.427834,23.717742919921875,23.717742919921875,-0.34,0.0,0.0,
2024-11-20 22:00:00,False,保持,22.671,23.0078979025828,72.89673647390335,8.378024836762464,59.583973490428704,22.671,17.3315,26.915634155273438,26.915634155273438,-0.34,0.0,0.0,
2024-11-20 22:10:00,False,保持,22.6475,23.017021095927166,72.6623009308507,8.378024836762464,59.52427186870255,22.6475,16.270416,27.660398483276367,27.660398483276367,-0.34,0.0,0.0,
2024-11-20 22:20:00,False,保持,22.682,23.02718849107932,72.22213492819398,8.334666702671564,59.453015615124784,22.682,16.016125,25.701868057250977,25.701868057250977,-0.33,0.0,0.0,
2024-11-20 22:30:00,False,保持,22.6735,23.035926980290455,71.81785117108872,8.334666702671564,59.39331399339862,22.6735,17.770666,26.812328338623047,26.812328338623047,-0.34,0.0,0.0,
2024-11-20 22:40:00,False,保持,22.695999999999998,23.026831256063282,71.49968712053305,8.378024836762464,59.372129466865736,22.695999999999998,17.810333,25.208974838256836,25.208974838256836,-0.32,0.0,0.0,
2024-11-20 22:50:00,False,保持,22.698,23.00968404353985,71.11454186820842,7.987805498673237,59.372129466865736,22.698,17.879042,28.08637809753418,28.08637809753418,-0.32,0.0,0.0,
2024-11-20 23:00:00,False,保持,22.646,22.990310979445493,70.86335991066254,8.204593589975154,59.372129466865736,22.646,17.842209,32.825374603271484,32.825374603271484,-0.34,0.0,0.0,
2024-11-20 23:10:00,False,保持,22.6135,22.971267681249977,70.50931361455541,8.074520477278746,59.372129466865736,22.6135,17.579416,33.927207946777344,33.927207946777344,-0.35,0.0,0.0,
2024-11-20 23:20:00,False,保持,22.6755,22.954038027251833,70.20311090667744,8.031162987975993,59.372129466865736,22.6755,18.032042,33.16716766357422,33.16716766357422,-0.33,0.0,0.0,
2024-11-20 23:30:00,False,保持,22.753,22.934747404632187,69.7964350592848,7.727658628492272,59.372129466865736,22.753,18.059668,34.76415252685547,34.76415252685547,-0.31,0.0,0.0,
2024-11-20 23:40:00,False,保持,22.7075,22.923370890599703,69.40411353609804,7.640943649886763,59.41449851993151,22.7075,23.692333,31.27557373046875,31.27557373046875,-0.31,0.0,0.0,
2024-11-20 23:50:00,False,保持,22.451,22.914165255780624,69.08116530496761,7.944447364582337,59.476124878828,22.451,37.762665,39.45225524902344,39.45225524902344,-0.4,0.0,0.0,
2024-11-21 00:00:00,False,保持,22.211000000000002,22.904437502996092,68.68645080025267,7.987805498673237,59.54545639523543,22.211000000000002,37.69254,54.76953125,54.76953125,-0.47,0.0,0.0,
2024-11-21 00:10:00,False,保持,21.9865,22.89597380732628,68.38503227294946,7.814374251885927,59.60708275413193,21.9865,21.247875,56.40272521972656,56.40272521972656,-0.54,0.0,0.0,
2024-11-21 00:20:00,False,保持,21.7855,22.885998764240743,67.99510284005007,7.510870537190355,59.68219096558221,21.7855,18.850876,43.81241226196289,43.81241226196289,-0.61,0.0,0.0,
2024-11-21 00:30:00,False,保持,21.666999999999998,22.87698548148828,67.91855238589076,7.29408180110029,59.73804062943586,21.666999999999998,18.7085,42.92082977294922,42.92082977294922,-0.64,0.0,0.0,
2024-11-21 00:40:00,False,保持,21.578,22.868521785818466,67.48077758228062,7.4675124030994535,59.884406336229816,21.578,18.853,37.985015869140625,37.985015869140625,-0.67,0.0,0.0,
